id,city,name,link,img,address,rating,price,Babysitting service,Kitchen,Shops,Massage,Swimming pool [indoor],Golf course [on-site],Family room,Table tennis,Restaurants,Playground,Garden,Sauna,Fitness center,Kids club,Poolside bar,Swimming pool [outdoor],Casino,Front desk [24-hour],Nightclub,Steamroom,Smoking area,Bar,Hot spring bath,Tennis court,Hot tub,Spa,Shared kitchen
HaNoi316,Ha Noi,Hanoi Golden Moon Hotel,https://www.agoda.com/hanoi-golden-moon-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/200/200952/200952_15071714370032515155.jpg?s=1024x768,"65 Nguyen Huu Huan Street, Hoan Kiem Dist., Old Quarter, Hanoi, Vietnam, 1000",9.0,606061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi318,Ha Noi,Hanoi Golden Moon Guest House,https://www.agoda.com/hanoi-golden-moon-guest-house/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/1062048/-1/640d5d7bae49e8cd83c7779b6097aa6b.jpg?s=1024x768,"7 Cua Dong, Hoan Kiem, Old Quarter, Hanoi, Vietnam",6.3,277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi319,Ha Noi,The Gallery House,https://www.agoda.com/the-gallery-house_2/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/168023944.jpg?k=79e4fe56fd0c38b227931a50a0767b020c2ca61c4b8a9c1ddf2a58b11b4f09e6&o=,"32 Trần Xuân Soạn, Hai Ba Trung District, Hanoi, Vietnam",8.7,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi321,Ha Noi,Victor Hanoi Hotel,https://www.agoda.com/victor-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/5753016/-1/48eb44bef693733b7968081021554fa1.jpg?s=1024x768,"No 24. Lane 165, Cau Giay District, Hanoi, Vietnam, 100000",9.1,515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi322,Ha Noi,Western Hanoi Hotel,https://www.agoda.com/western-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/7546124/0/039842425a9d336f5f65dc69d8165d48.jpg?s=1024x768,"Lane No.75, Tran Thai Tong Street, Cau Giay District, Hanoi City, Vietnam, Cau Giay District, Hanoi, Vietnam, 70000",7.6,1016883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi323,Ha Noi,Muong Thanh Hanoi Centre Hotel,https://www.agoda.com/muong-thanh-hanoi-centre-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/867/867652/867652_15100210420036600269.jpg?s=1024x768,"78 Tho Nhuom, Hoan Kiem District, Hanoi, Vietnam, 70000",7.8,1503030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi325,Ha Noi,Hanoi City Guest House,https://www.agoda.com/hanoi-city-hostel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/252/252330/252330_121121134722439.jpg?s=1024x768,"95B Hang Ga Street, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",7.8,346320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi326,Ha Noi,Silk Queen Grand Hotel,https://www.agoda.com/silk-queen-grand-hotel_4/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/261/2614722/2614722_17082417030055693566.jpg?s=1024x768,"36 Lò Sũ, Hoan Kiem District, Hanoi, Vietnam, 10000",8.0,1405714,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HaNoi328,Ha Noi,My Hotel 23,https://www.agoda.com/my-hotel-23/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/2190913/-1/5bbdb0f6d9c37a14e4af022211ca866b.jpg?s=1024x768,"23 Bui Thi Xuan, Hai Ba Trung District, Hanoi, Vietnam",8.0,427706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi329,Ha Noi,Hanoi Golden Moment Hotel,https://www.agoda.com/hanoi-golden-moment-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/239/239524/239524_16042814550041893065.jpg?s=1024x768,"15 Hang Can Street, Hang Dao Ward, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",8.9,8389281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi330,Ha Noi,La Santé Hotel & Spa,https://www.agoda.com/la-sante-hotel-spa_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/227/2277529/2277529_17080721520054968956.jpg?s=1024x768,"42 Chau Long Street, Ba Dinh District, Hanoi, Vietnam, 100000",8.1,1571602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi331,Ha Noi,Sen Luxury Hotel,https://www.agoda.com/sen-luxury-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/411188/-1/d1c37749180ddd204f0257e4f2a163e6.jpg?s=1024x768,"118/26 Nguyen Khanh Toan St, Cau Giay Dist, Cau Giay District, Hanoi, Vietnam",8.2,1136364,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi332,Ha Noi,Hanoi Ping Luxury Hotel,https://www.agoda.com/hanoi-ping-luxury-hotel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/2233947/-1/0f2847838b396abbcf4f9dd7561236d8.jpg?s=1024x768,"28 Me Tri Ha urban, Me Tri ward, Nam Tu Liem district, My Dinh, Hanoi, Vietnam, 100000",7.9,810597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi333,Ha Noi,Dragon Pearl Hotel Hanoi,https://www.agoda.com/dragon-pearl-hotel-hanoi/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/623/623514/623514_16091214440046352858.jpg?s=1024x768,"17A Phan Dinh Phung St., Dong Xuan Market, Ba Dinh District, Hanoi, Vietnam, 10000",8.5,685519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi334,Ha Noi,La Casa Hanoi Hotel,https://www.agoda.com/la-casa-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/930797/-1/0eef554994f47b3c8103efb2016b725f.jpg?s=1024x768,"17 Pham Dinh Ho street, Hai Ba Trung District , Hanoi , Hai Ba Trung District, Hanoi, Vietnam, 10000",8.1,1453610,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
HaNoi335,Ha Noi,Parkside Sunline Hotel,https://www.agoda.com/parkside-sunline-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/649/649095/649095_15061717160029811536.jpg?s=1024x768,"72-74 Dai Co Viet street, Le Dai Hanh ward, Hai Ba Trung district, Ha Noi, Hai Ba Trung District, Hanoi, Vietnam, 10000",8.4,1000455,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HaNoi336,Ha Noi,Brandi Gate Hotel & Spa,https://www.agoda.com/brandi-gate-hotel-spa/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/5778585/-1/616c002b27b7fc1f9f2a359b0acbf688.jpg?s=1024x768,"02 Nguyen Dinh Hoan, Cau Giay, Cau Giay District, Hanoi, Vietnam, 11307",8.8,1261023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi339,Ha Noi,7S Hotel Splendid Pearlight Hanoi,https://www.agoda.com/7s-splendid-pearlight-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=3,https://pix5.agoda.net/hotelImages/6261521/-1/aa860b019e1188ef8a0460fbcf48c6a1.jpg?s=1024x768,"No.18B Tho Xuong Lane, Hoan Kiem dist., Hoan Kiem District, Hanoi, Vietnam, 10000",8.8,1121633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi340,Ha Noi,Neko's House,https://www.agoda.com/neko-s-house/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/115552330.jpg?k=60e820269bf1a65cb857ebf2505cbf7a0fd4bc7f4b8982fe84a5b27cf1e5f9c0&o=,"Nguyen Van Loc street, Ha Dong, Ha Dong District, Hanoi, Vietnam",7.7,238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi343,Ha Noi,An Phu Hotel,https://www.agoda.com/an-phu-hotel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/2187156/-1/586a79189773f32efbe48533766b5be4.jpg?s=1024x768,"No.5, N5B, My Dinh 2, Nam Tu Liem, My Dinh, Hanoi, Vietnam",7.1,320346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi346,Ha Noi,Hoa Binh Hotel,https://www.agoda.com/hoa-binh-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/434/43401/43401_16102809060048208442.jpg?s=1024x768,"27 Ly Thuong Kiet Street , Hoan Kiem District, Hanoi, Vietnam",7.5,973347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi348,Ha Noi,Hanoi L'Heritage Diamond Hotel & Spa,https://www.agoda.com/hanoi-l-heritage-diamond-hotel-spa/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/5796940/-1/5105e3857b1123f5c523a33c8f6b6ab8.jpg?s=1024x768,"17 Nha Chung Str, Hang Trong, Hoan Kiem , Hanoi, Hoan Kiem District, Hanoi, Vietnam, 10000",9.3,1515152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi349,Ha Noi,Dragon Residence Building,https://www.agoda.com/dragon-residence-building/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/178814144.jpg?k=590729f47419fa1fbbbcfb350fa84f0c8d596d4e303b0daf4f670e913e951bf0&o=,"24 Trieu Viet Vuong, Hai Ba Trung, Hanoi, Hai Ba Trung District, Hanoi, Vietnam",9.2,848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi350,Ha Noi,Canary Hotel & Apartment,https://www.agoda.com/canary-hotel-apartment/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/115/1157084/1157084_16090614300046140110.jpg?s=1024x768,"Alley 19, No.15, Lieu Giai Street, Ba Dinh District, Hanoi, Vietnam",7.3,652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi351,Ha Noi,Blue Hanoi Inn City Hotel,https://www.agoda.com/blue-hanoi-inn-city-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/240/2405057/2405057_17073009000054762625.jpg?s=1024x768,"7A Tu Mo, Trung Hoa, Cau Giay, Ha Noi, Viet Nam, Cau Giay District, Hanoi, Vietnam, 10000",8.4,645506,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi352,Ha Noi,Wild Lotus Hotel – Xuan Dieu,https://www.agoda.com/wild-lotus-hotel-xuan-dieu/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/262/262435/262435_15030611250025861798.jpg?s=1024x768,"106 Xuan Dieu Street, Tay Ho District, Tay Ho District, Hanoi, Vietnam, 100000",7.4,760952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi353,Ha Noi,Sammy Luxury Hotel,https://www.agoda.com/sammy-luxury-hotel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/3377372/-1/6c274fc7e08449e901697a69a6b90dfe.jpg?s=1024x768,"11 alley 19 Lieu Giai street Ba Dinh Districts Hanoi ,Viet Nam, Ba Dinh District, Hanoi, Vietnam, 100000",8.5,772604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
HaNoi354,Ha Noi,OYO 276 BH Hotel,https://www.agoda.com/oyo-276-bh-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/8825461/-1/83a32f5f045783a2a3ef03b64e1ac118.jpg?s=1024x768,"No 6A, Lane 75, Cau Dat Street, Chuong Duong Do Ward, Hanoi, Hoan Kiem District, Hanoi, Vietnam, 100000",8.2,333565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi356,Ha Noi,Noi Bai Airport Hotel,https://www.agoda.com/noi-bai-airport-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/115/1157082/1157082_15121720440038592789.jpg?s=1024x768,"Km2 Vo Van Kiet Street, Noi Bai Airport, Hanoi, Vietnam, 100000",6.6,303973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi358,Ha Noi,OYO 348 Suji Hotel,https://www.agoda.com/hanoi-suji-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/5163150/-1/46fe911d379f633c6bf126f762757709.jpg?s=1024x768,"80/116 Nhan hoa, Nhan Chinh Ward, Thanh Xuan District, Trung Hoa Nhan Chinh, Hanoi, Vietnam",8.1,848018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi359,Ha Noi,Home Backpackers Hostel,https://www.agoda.com/home-backpackers-hostel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/111/1110686/1110686_15102810330037233028.jpg?s=1024x768,"01 Ngo Huyen, Hang Trong Ward, Hoan Kiem District, Hoan Kiem District, Hanoi, Vietnam, 1000",5.1,337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi360,Ha Noi,Sunny Hotel 1,https://www.agoda.com/sunny-hotel-1/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/247/247384/247384_16121411290049662848.jpg?s=1024x768,"2A/31 Nguyen Chi Thanh Street, Ba Dinh District, Hanoi, Vietnam",7.5,1082251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HaNoi361,Ha Noi,Labevie Hotel,https://www.agoda.com/labevie-hotel_4/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/5608029/-1/edd10d860e63bcce9096ff105e1c44f4.jpg?s=1024x768,"34 Hang Tre, Hoan Kiem District, Hanoi, Vietnam, 100000",9.0,1243095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi362,Ha Noi,Green House,https://www.agoda.com/green-house/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/123300028.jpg?k=d93afeadb9f971fcdf8c526ced12bd9f3911ca20954bf58abba1a7d53d0ba769&o=,"10, Lane 1009, Hong Ha Street, Chuong Duong Ward, Hoan Kiem District, Hoan Kiem District, Hanoi, Vietnam",7.6,163636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi363,Ha Noi,Indochina Airport Hotel,https://www.agoda.com/indochina-airport-hotel_3/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/7002814/-1/5656e5b50416dc6b35049feeb003db67.jpg?s=1024x768,"9 Cầu Đen street, Ngã Tư Cao Tốc, Quốc Lộ 2, Huyện Sóc Sơn, Hanoi, Vietnam, Noi Bai Airport, Hanoi, Vietnam, 100000",5.2,207792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi364,Ha Noi,Bluebell Hotel,https://www.agoda.com/bluebell-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/432/432992/432992_14080515180020686623.jpg?s=1024x768,"41 Ngo Huyen, Hoan Kiem District, Hoan Kiem District, Hanoi, Vietnam",6.8,233766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi365,Ha Noi,DLmos Hanoi Hotel,https://www.agoda.com/dlmos-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/5796948/-1/b156afdd15113d95e9b9527548b7df18.jpg?s=1024x768,"26 Le Duc Tho, My Dinh, Hanoi, Vietnam",7.8,703463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi367,Ha Noi,Urban Alley Hotel,https://www.agoda.com/urban-alley-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/967/967811/967811_16110511220048458381.jpg?s=1024x768,"26 Hoi Vu, Hoan Kiem District, Hanoi, Vietnam",8.5,662857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi368,Ha Noi,OYO 249 Jeju Hotel,https://www.agoda.com/oyo-249-jeju-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/8258407/-1/d0861bcb06b86353e8e0343b0997f449.jpg?s=1024x768,"01, Ngo 204 Tran Duy Hung, Trung Hoa, Cau Giay, Ha Noi, Vietnam, Cau Giay District, Hanoi, Vietnam, 100000",9.2,501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi369,Ha Noi,Trang Trang Premium Hotel,https://www.agoda.com/trang-trang-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/4138625/-1/f1883dd70e151d434ab04314fb9fb18d.jpg?s=1024x768,"No15 Cau Go Lane Market Street, Hang Bac Ward, Hoan Kiem District, Ha Noi City, Old Quarter, Hanoi, Vietnam, 1000000",8.7,1125541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi370,Ha Noi,Hanoi Genial Hotel,https://www.agoda.com/hanoi-genial-hotel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/3463887/-1/a41ab40b222972cae0dfbd9b3433637d.jpg?s=1024x768,"56 Hàng Đậu, Dong Xuan Market, Hanoi, Vietnam, 100000",9.1,636364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi371,Ha Noi,New Era Hotel & Villa,https://www.agoda.com/new-era-hotel-villa_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/446302/-1/461264a4743f1c8d1f5034cdba005911.jpg?s=1024x768,"No.17 Nguyen van Cu street, Ngoc Lam Ward, Long Bien District, Hanoi, Vietnam, 100000",8.1,935065,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
HaNoi372,Ha Noi,Hacinco Hotel,https://www.agoda.com/hacinco-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/289/289130/289130_13050216590012065627.jpg?s=1024x768,"110 Thai Thinh Street, Dong Da District, Dong Da District, Hanoi, Vietnam",5.8,649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi373,Ha Noi,Adeline Hanoi Hotel,https://www.agoda.com/adeline-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/8191831/-1/393586392a88d7f947bb7ac6e7409e62.jpg?s=1024x768,"12 ngo 48 Nguyen Chanh , Trung Hoa, Cau Giay District, Hanoi, Vietnam",8.7,581818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi374,Ha Noi,H & H Hostel,https://www.agoda.com/h-h-hostel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=6,https://pix6.agoda.net/hotelImages/5300420/-1/7f533a6c1c8c485f46b9535be1a94b5b.jpg?s=1024x768,"38 Hang Ruoi, phuong Hang Ma, Quan Hoan Kiem, Ha Noi, Dong Xuan Market, Hanoi, Vietnam",8.8,155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
